,Sales_ID,name,year,selling_price,km_driven,Region,State_Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Brand
7261,7470,Tata Indica,2010,200000,110000,West,Oregon,Tigard,Diesel,Individual,Manual,First Owner,17.0,1405,71.0,135 Nm at 2500  rpm ,5,N,Tata
7262,7471,Honda WR-V,2017,675000,127991,West,Oregon,Tualatin,Diesel,Dealer,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
7263,7472,Mitsubishi Lancer,1999,150000,198000,West,Oregon,Tigard,Diesel,Individual,Manual,Second Owner,14.0,1998,68.0,"12.5@ 3,000(kgm@ rpm)",5,N,Mitsubishi
7264,7473,Tata Indigo,2010,290000,65000,West,Oregon,Tigard,Petrol,Individual,Manual,First Owner,15.6,1193,64.1,100Nm@ 2700rpm,5,N,Tata
7265,7475,Maruti Ciaz,2018,889000,20000,Central,Wisconsin,Neenah,Diesel,Individual,Manual,First Owner,28.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7266,7476,Volkswagen Ameo,2016,400000,60000,Central,Wisconsin,Milwaukee,Petrol,Individual,Manual,First Owner,17.0,1198,73.75,110Nm@ 3750rpm,5,N,Volkswagen
7267,7477,Renault KWID,2018,390000,13120,Central,Wisconsin,Milwaukee,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,N,Renault
7268,7478,Jeep Compass,2017,1550000,87500,Central,Wisconsin,Neenah,Diesel,Individual,Manual,First Owner,17.0,1956,170.0,350Nm@ 1750-2500rpm,5,N,Jeep
7269,7479,Hyundai Verna,2014,600000,125000,Central,Wisconsin,Neenah,Diesel,Individual,Manual,First Owner,22.3,1582,126.32,259.8Nm@ 1900-2750rpm,5,N,Hyundai
7270,7480,Hyundai Elite,2018,800000,25000,Central,Wisconsin,Milwaukee,Petrol,Individual,Automatic,First Owner,17.0,1197,81.86,117nm@ 4000rpm,5,N,Hyundai
7271,7481,Maruti Ertiga,2013,600000,120000,Central,Wisconsin,Milwaukee,Diesel,Individual,Manual,Third Owner,20.7,1248,88.8,200Nm@ 1750rpm,7,N,Maruti
7272,7482,Hyundai Verna,2015,795000,35000,West,Colorado,Wheat Ridge,Petrol,Individual,Manual,First Owner,17.0,1591,121.3,154.9Nm@ 4200rpm,5,N,Hyundai
7273,7483,Hyundai i20,2016,735000,25000,South,Arkansas,Texarkana,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,Hyundai
7274,7484,Skoda Octavia,2005,250000,120000,East,Maryland,Dundalk,Diesel,Individual,Manual,Third Owner,16.0,1896,90.0,"21.4@ 1,900(kgm@ rpm)",5,N,Skoda
7275,7485,Renault KWID,2018,400000,25000,South,Arkansas,Texarkana,Petrol,Individual,Automatic,First Owner,24.0,999,67.0,91Nm@ 4250rpm,5,N,Renault
7276,7486,Hyundai Accent,2005,130000,79000,East,Maryland,Dundalk,Diesel,Individual,Manual,Second Owner,13.0,1493,82.0,187Nm@ 2500rpm,5,N,Hyundai
7277,7487,Renault Lodgy,2015,600000,125000,West,Colorado,Wheat Ridge,Diesel,Individual,Manual,First Owner,21.0,1461,83.8,200Nm@ 1900rpm,8,N,Renault
7278,7488,Mahindra Xylo,2014,395000,140000,West,Colorado,Wheat Ridge,Diesel,Individual,Manual,First Owner,14.0,2489,95.0,220Nm at 1400-2600 rpm,8,N,Mahindra
7279,7489,Hyundai i20,2016,720000,80000,West,Colorado,Wheat Ridge,Diesel,Individual,Manual,First Owner,21.1,1396,88.73,220Nm@ 1500-2750rpm,5,N,Hyundai
7280,7490,Honda City,2011,450000,110000,West,Colorado,Wheat Ridge,Petrol,Individual,Manual,Third Owner,16.0,1497,116.4,146Nm@ 4800rpm,5,N,Honda
7281,7491,Ford Figo,2018,700000,25000,West,Colorado,Wheat Ridge,Petrol,Individual,Manual,First Owner,18.1,1196,86.8,112Nm@ 4000rpm,5,N,Ford
7282,7492,Honda Mobilio,2015,1000000,46000,East,Maryland,Dundalk,Diesel,Individual,Manual,First Owner,24.0,1498,98.6,200Nm@ 1750rpm,7,N,Honda
7283,7493,Hyundai Santro,2020,500000,1000,South,Arkansas,Texarkana,Petrol,Individual,Manual,First Owner,20.0,1086,68.07,99.07Nm@ 4500rpm,5,N,Hyundai
7284,7494,Maruti 800,2007,125000,60000,East,Ohio,East Cleveland,Petrol,Individual,Manual,Second Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
7285,7495,Renault Lodgy,2015,690000,80000,Central,Missouri,Bridgeton,Diesel,Individual,Manual,First Owner,21.0,1461,83.8,200Nm@ 1900rpm,8,N,Renault
7286,7496,Jeep Compass,2017,1550000,120000,Central,Missouri,Bridgeton,Diesel,Individual,Manual,First Owner,17.0,1956,170.0,350Nm@ 1750-2500rpm,5,N,Jeep
7287,7497,Tata Indica,2013,170000,110000,East,Ohio,East Cleveland,Petrol,Individual,Manual,Second Owner,15.0,1193,65.3,"10.2@ 2,600(kgm@ rpm)",5,N,Tata
7288,7498,Fiat Linea,2010,275000,110000,East,Pennsylvania,Monroeville,Diesel,Individual,Manual,Third Owner,20.0,1248,91.7,209Nm@ 2000rpm,5,N,Fiat
7289,7499,Toyota Innova,2007,500000,200000,East,Pennsylvania,Monroeville,Diesel,Individual,Manual,Third Owner,12.0,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8,N,Toyota
7290,7500,Volkswagen Jetta,2013,950000,80000,East,Pennsylvania,Monroeville,Diesel,Individual,Manual,Second Owner,19.3,1968,138.1,320Nm@ 1750-2500rpm,5,N,Volkswagen
7291,7501,Maruti Swift,2019,802999,24000,East,Pennsylvania,Monroeville,Diesel,Individual,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,N,Maruti
7292,7502,Maruti Swift,2013,470000,150000,East,Ohio,Fairborn,Diesel,Individual,Manual,First Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7293,7503,Renault KWID,2015,300000,60000,East,Ohio,Fairborn,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,N,Renault
7294,7504,Renault Duster,2014,600000,116000,East,Ohio,Fairborn,Diesel,Individual,Manual,First Owner,19.0,1461,108.45,248Nm@ 2250rpm,5,N,Renault
7295,7505,Ford Figo,2013,275000,104300,East,Ohio,Fairborn,Diesel,Individual,Manual,First Owner,20.0,1399,68.1,160Nm@ 2000rpm,5,N,Ford
7296,7506,Mahindra KUV,2018,700000,30000,East,Maine,Lewiston,Diesel,Individual,Manual,First Owner,25.3,1198,77.0,190Nm@ 1750-2250rpm,6,N,Mahindra
7297,7507,Mercedes-Benz GL-Class,2014,3250000,33000,East,Massachusetts,Everett,Diesel,Individual,Automatic,First Owner,11.0,2987,254.8,619Nm@ 1600-2400rpm,7,N,Mercedes-Benz
7298,7508,Volkswagen Ameo,2020,800000,25000,West,California,Oakland,Diesel,Individual,Manual,First Owner,21.6,1498,108.62,250Nm@ 1500-3000rpm,5,N,Volkswagen
7299,7509,Audi A6,2014,2200000,60000,East,Massachusetts,Lawrence,Diesel,Individual,Automatic,First Owner,17.6,1968,174.33,380Nm@ 1750-2500rpm,5,N,Audi
7300,7510,Hyundai Verna,2007,245000,121000,West,California,Oakland,Diesel,Individual,Manual,Second Owner,18.0,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5,N,Hyundai
7301,7511,Hyundai Verna,2010,310000,120000,West,California,Oakland,Diesel,Individual,Manual,Second Owner,16.0,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5,N,Hyundai
7302,7512,Hyundai Verna,2007,245000,120000,West,California,Oakland,Diesel,Individual,Manual,Second Owner,18.0,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5,N,Hyundai
7303,7513,Volkswagen Polo,2011,450000,110000,West,California,Oakland,Petrol,Individual,Manual,First Owner,16.4,1198,73.9,110Nm@ 3750rpm,5,N,Volkswagen
7304,7514,Volkswagen Jetta,2013,850000,84000,West,California,Oakland,Diesel,Individual,Automatic,Second Owner,16.9,1968,138.03,320Nm@ 1750-2500rpm,5,N,Volkswagen
7305,7515,Honda CR-V,2004,325000,120000,Central,Michigan,Adrian,Petrol,Individual,Automatic,Third Owner,10.0,2354,152.0,215Nm@ 3600rpm,5,N,Honda
7306,7516,Maruti Swift,2013,409999,100000,Central,Michigan,Adrian,Diesel,Individual,Manual,Third Owner,22.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7307,7517,Volvo XC60,2018,5500000,50000,Central,Michigan,Adrian,Diesel,Individual,Automatic,First Owner,11.0,1969,235.0,480Nm,5,N,Volvo
7308,7518,Hyundai Creta,2015,1000000,73500,Central,Michigan,Adrian,Diesel,Individual,Manual,First Owner,19.6,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
7309,7519,Hyundai Xcent,2016,590000,34000,East,Ohio,Beavercreek,Diesel,Individual,Manual,Second Owner,24.0,1120,71.0,180.4Nm@ 1750-2500rpm,5,N,Hyundai
7310,7520,Nissan Kicks,2019,1200000,23000,East,Ohio,Beavercreek,Diesel,Individual,Manual,First Owner,20.4,1461,108.5,240Nm@ 1750rpm,5,N,Nissan
7311,7521,Ford Fiesta,2008,175000,163000,East,Ohio,Beavercreek,Diesel,Individual,Manual,Third Owner,17.0,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,Ford
7312,7522,Chevrolet Optra,2011,300000,119000,Central,Michigan,Adrian,Diesel,Individual,Manual,Second Owner,16.5,1991,123.7,305Nm@ 2000rpm,5,N,Chevrolet
7313,7523,Toyota Innova,2017,2175000,50000,Central,Wisconsin,Muskego,Diesel,Individual,Automatic,First Owner,11.3,2755,171.5,360Nm@ 1200-3400rpm,7,N,Toyota
7314,7524,Honda City,2019,1110000,10500,Central,Wisconsin,Muskego,Diesel,Individual,Manual,First Owner,25.0,1498,97.9,200Nm@ 1750rpm,5,N,Honda
7315,7525,Mitsubishi Lancer,2000,150000,280000,Central,Wisconsin,Muskego,Diesel,Individual,Manual,Second Owner,14.0,1998,68.0,"12.5@ 3,000(kgm@ rpm)",5,N,Mitsubishi
7316,7526,Volkswagen Vento,2013,325000,155000,Central,Wisconsin,Muskego,Diesel,Individual,Manual,Second Owner,20.5,1598,103.6,250Nm@ 1500-2500rpm,5,N,Volkswagen
7317,7527,Ford Fiesta,2010,325000,163000,Central,Indiana,Muncie,Diesel,Individual,Manual,First Owner,17.0,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,Ford
7318,7528,Honda City,2008,280000,75000,Central,Indiana,New Albany,Petrol,Individual,Manual,First Owner,17.0,1497,78.0,"12.7@ 2,700(kgm@ rpm)",5,N,Honda
7319,7530,Honda City,2016,765000,80000,Central,Indiana,Mishawaka,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
7320,7531,Honda City,2014,640000,120000,Central,Indiana,Mishawaka,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
7321,7532,Tata Indica,2007,65000,120000,Central,Indiana,Mishawaka,Diesel,Individual,Manual,Third Owner,17.8,1396,52.8,85Nm@ 2500rpm,5,N,Tata
7322,7533,Skoda Octavia,2007,195000,175000,Central,Indiana,Mishawaka,Diesel,Individual,Manual,Second Owner,18.0,1896,66.0,210 / 1900,5,N,Skoda
7323,7534,Maruti Alto,2017,295000,15000,Central,Indiana,Muncie,Petrol,Individual,Manual,First Owner,24.0,796,47.3,69Nm@ 3500rpm,5,N,Maruti
7324,7535,Maruti Swift,2012,625000,100000,Central,Indiana,Muncie,Diesel,Individual,Manual,Second Owner,23.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7325,7536,Maruti Wagon,2009,160000,80000,Central,Indiana,Muncie,Petrol,Individual,Manual,Second Owner,18.0,998,67.1,90Nm@ 3500rpm,5,N,Maruti
7326,7537,Maruti Celerio,2015,330000,84000,Central,Indiana,Muncie,Petrol,Individual,Manual,Second Owner,23.0,998,67.04,90Nm@ 3500rpm,5,N,Maruti
7327,7538,Ford Figo,2010,180000,50000,Central,Indiana,Mishawaka,Petrol,Individual,Manual,Second Owner,15.0,1196,70.0,102Nm@ 4000rpm,5,N,Ford
7328,7540,Maruti Omni,2012,150000,35000,Central,Indiana,Michigan City,Petrol,Individual,Manual,Second Owner,14.0,796,35.0,6.1kgm@ 3000rpm,5,N,Maruti
7329,7541,Hyundai i10,2011,300000,30000,Central,Indiana,Michigan City,Petrol,Individual,Manual,First Owner,19.8,1086,68.05,99.04Nm@ 4500rpm,5,N,Hyundai
7330,7542,Hyundai i20,2018,730000,2388,Central,Michigan,Midland,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
7331,7543,Maruti Vitara,2017,650000,16200,Central,Michigan,Mount Pleasant,Diesel,Individual,Manual,First Owner,24.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7332,7544,Maruti Alto,2019,330000,10000,Central,Michigan,Mount Pleasant,CNG,Individual,Manual,Second Owner,46.815999999999995,796,40.3,60Nm@ 3500rpm,4,N,Maruti
7333,7545,Maruti Alto,2019,366000,15000,Central,Michigan,Mount Pleasant,Petrol,Individual,Manual,First Owner,23.9,998,67.1,90Nm@ 3500rpm,5,N,Maruti
7334,7546,Hyundai Verna,2019,1149000,5000,Central,Michigan,Mount Pleasant,Petrol,Individual,Manual,First Owner,17.0,1591,121.3,151Nm@ 4850rpm,5,N,Hyundai
7335,7547,Datsun GO,2016,150000,42000,East,Ohio,Medina,Petrol,Individual,Manual,First Owner,20.6,1198,67.0,104Nm@ 4000rpm,5,N,Datsun
7336,7548,Hyundai Santro,2013,187000,120000,East,Ohio,Medina,Petrol,Individual,Manual,Second Owner,17.9,1086,62.1,96.1Nm@ 3000rpm,5,N,Hyundai
7337,7549,Tata Safari,2011,425000,60000,East,Ohio,Massillon,Diesel,Individual,Manual,Second Owner,13.9,2179,138.03,320Nm@ 1700-2700rpm,7,N,Tata
7338,7550,Maruti 800,2012,150000,76000,East,Ohio,Massillon,Petrol,Individual,Manual,First Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
7339,7551,Ford Aspire,2018,620000,15000,East,Ohio,Massillon,Petrol,Individual,Manual,First Owner,20.0,1194,94.93,120Nm@ 4250rpm,5,N,Ford
7340,7552,Skoda Octavia,2007,250000,100000,East,Ohio,Medina,Diesel,Individual,Manual,Second Owner,16.0,1896,122.4,"21.4@ 1,900(kgm@ rpm)",5,N,Skoda
7341,7553,Hyundai Verna,2012,475000,83000,East,Ohio,Medina,Petrol,Individual,Automatic,First Owner,15.7,1591,121.3,154.9Nm@ 4200rpm,5,N,Hyundai
7342,7554,Chevrolet Cruze,2016,750000,67600,East,Ohio,Medina,Diesel,Individual,Automatic,First Owner,14.8,1998,163.7,360Nm@ 2000rpm,5,N,Chevrolet
7343,7555,Mitsubishi Pajero,2015,1250000,160000,East,Ohio,Massillon,Diesel,Individual,Manual,Second Owner,13.0,2477,178.0,400Nm@ 2000-2500rpm,7,N,Mitsubishi
7344,7556,Hyundai EON,2014,250000,80000,East,Ohio,Massillon,Petrol,Individual,Manual,Second Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,N,Hyundai
7345,7557,Honda Amaze,2013,445000,100000,East,Ohio,Massillon,Diesel,Individual,Manual,First Owner,25.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
7346,7558,Volkswagen Jetta,2010,400000,100000,Central,Wisconsin,Janesville,Diesel,Individual,Manual,First Owner,15.0,1896,105.0,"25.5@ 1,900(kgm@ rpm)",5,N,Volkswagen
7347,7559,Hyundai i20,2010,350000,90000,Central,Wisconsin,Kenosha,Diesel,Individual,Manual,Second Owner,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5,N,Hyundai
7348,7560,Skoda Rapid,2012,295000,140000,Central,Wisconsin,Kenosha,Diesel,Individual,Manual,First Owner,20.0,1598,103.5,250Nm@ 1500-2500rpm,5,N,Skoda
7349,7561,Maruti Swift,2018,600000,25000,Central,Wisconsin,Janesville,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7350,7562,Toyota Innova,2018,1650000,20000,Central,Wisconsin,Janesville,Diesel,Individual,Manual,First Owner,13.6,2393,147.8,343Nm@ 1400-2800rpm,8,N,Toyota
7351,7563,Maruti 800,2012,100000,30000,Central,Wisconsin,Janesville,Petrol,Individual,Manual,First Owner,16.0,796,37.0,59Nm@ 2500rpm,4,N,Maruti
7352,7564,Ford Aspire,2018,690000,13000,Central,Wisconsin,Janesville,Petrol,Individual,Manual,First Owner,20.0,1194,94.93,120Nm@ 4250rpm,5,N,Ford
7353,7565,Hyundai i20,2018,710000,42000,Central,Wisconsin,Janesville,Petrol,Individual,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
7354,7566,Hyundai EON,2018,350000,10000,West,California,Davis,Petrol,Individual,Manual,Second Owner,20.0,998,68.05,94.14Nm@ 3500rpm,5,N,Hyundai
7355,7567,Maruti Alto,2012,220000,13000,West,California,Davis,Petrol,Individual,Manual,First Owner,20.9,998,67.1,90Nm@ 3500rpm,5,N,Maruti
7356,7568,Renault Triber,2019,700000,6500,West,California,Davis,Petrol,Individual,Manual,First Owner,20.0,999,72.0,96Nm@ 3500rpm,7,N,Renault
7357,7569,Hyundai EON,2013,198000,49500,West,California,Davis,Petrol,Individual,Manual,Second Owner,21.0,814,55.2,74.5Nm@ 4000rpm,5,N,Hyundai
7358,7570,Hyundai i20,2011,350000,50000,West,California,Danville,Diesel,Individual,Manual,First Owner,23.0,1396,90.0,22.4 kgm at 1750-2750rpm,5,N,Hyundai
7359,7571,Maruti Baleno,2016,650000,35000,West,California,Danville,Petrol,Individual,Manual,Second Owner,21.0,1197,83.1,115Nm@ 4000rpm,5,N,Maruti
7360,7572,Mahindra Verito,2015,380000,120000,West,California,Danville,Diesel,Individual,Manual,Second Owner,21.0,1461,65.0,160Nm@ 2000rpm,5,N,Mahindra
7361,7573,Tata Zest,2014,360000,50000,Central,Texas,Corsicana,Petrol,Individual,Manual,Second Owner,17.5,1193,88.7,140Nm@ 1500-4000rpm,5,N,Tata
7362,7574,Skoda Rapid,2012,385000,116000,Central,Texas,Corsicana,Petrol,Individual,Manual,First Owner,15.0,1598,103.5,153Nm@ 3800rpm,5,N,Skoda
7363,7575,Hyundai Verna,2012,590000,110000,West,California,Danville,Diesel,Individual,Manual,Second Owner,22.3,1582,126.32,259.8Nm@ 1900-2750rpm,5,N,Hyundai
7364,7576,Mahindra XUV500,2013,750000,70000,Central,Texas,Corsicana,Diesel,Individual,Manual,Second Owner,15.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
7365,7577,Fiat Grande,2011,254999,100000,Central,Texas,Corsicana,Diesel,Individual,Manual,Third Owner,20.0,1248,75.0,197Nm@ 1750rpm,5,N,Fiat
7366,7578,Hyundai Grand,2015,499000,20000,West,California,Davis,Petrol,Individual,Manual,First Owner,18.0,1197,81.86,113.75Nm@ 4000rpm,5,N,Hyundai
7367,7579,Maruti Swift,2018,730000,60000,South,South Carolina,Hilton Head Island,Diesel,Individual,Automatic,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,N,Maruti
7368,7580,Honda Jazz,2016,650000,30000,South,South Carolina,Hilton Head Island,Diesel,Individual,Manual,Second Owner,27.0,1498,98.6,200Nm@ 1750rpm,5,N,Honda
7369,7581,Renault Pulse,2012,220000,75000,South,South Carolina,Hilton Head Island,Diesel,Individual,Manual,First Owner,23.0,1461,63.12,160Nm@ 2000rpm,5,N,Renault
7370,7584,Tata Indica,2006,100000,110000,Central,Nebraska,Kearney,Diesel,Individual,Manual,Third Owner,16.0,1405,62.0,"12.5@ 2,500(kgm@ rpm)",5,N,Tata
7371,7585,Hyundai Accent,2004,110000,120000,Central,Nebraska,Lincoln,Petrol,Individual,Manual,Fourth & Above Owner,14.0,1599,94.0,12.5kgm@ 3500rpm,5,N,Hyundai
7372,7586,Tata Indica,2009,152000,48000,Central,Nebraska,Grand Island,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,135 Nm at 2500  rpm ,5,N,Tata
7373,7587,Maruti Ignis,2020,600000,5000,Central,Nebraska,Grand Island,Petrol,Individual,Automatic,First Owner,20.8,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7374,7588,Chevrolet Tavera,2016,620000,120000,Central,Nebraska,Grand Island,Diesel,Individual,Manual,First Owner,13.5,2499,72.4,171Nm@ 1800rpm,10,N,Chevrolet
7375,7589,Toyota Platinum,2018,780000,116000,Central,Nebraska,Lincoln,Diesel,Individual,Manual,First Owner,23.5,1364,67.05,170Nm@ 1800-2400rpm,5,N,Toyota
7376,7590,Maruti Swift,2020,445000,1000,Central,Nebraska,Bellevue,Petrol,Individual,Manual,First Owner,21.2,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7377,7591,Hyundai Xcent,2018,575000,15000,Central,Nebraska,Fremont,Petrol,Individual,Automatic,First Owner,17.3,1197,81.86,113.75nm@ 4000rpm,5,N,Hyundai
7378,7592,Maruti S-Cross,2018,975000,5000,Central,Nebraska,Fremont,Diesel,Individual,Manual,First Owner,25.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7379,7593,Tata Tiago,2019,450000,3500,Central,Nebraska,Grand Island,Petrol,Individual,Manual,First Owner,23.8,1199,83.83,114Nm@ 3500rpm,5,N,Tata
7380,7594,Ford Figo,2015,480000,80000,Central,Nebraska,Grand Island,Diesel,Individual,Manual,First Owner,25.8,1498,99.0,215Nm@ 1750-3000rpm,5,N,Ford
7381,7595,Maruti Omni,2008,110000,48676,Central,Nebraska,Grand Island,Petrol,Individual,Manual,First Owner,19.0,796,35.0,"6.1@ 3,000(kgm@ rpm)",8,N,Maruti
7382,7597,BMW 6,2018,5830000,30000,Central,Nebraska,Kearney,Diesel,Individual,Automatic,First Owner,17.0,2993,261.4,620Nm@ 2000-2500rpm,4,N,BMW
7383,7598,Hyundai i20,2014,415000,72000,Central,Nebraska,Kearney,Petrol,Dealer,Manual,First Owner,18.0,1197,81.83,114.7Nm@ 4000rpm,5,N,Hyundai
7384,7599,Maruti Swift,2015,475000,51000,Central,Nebraska,Bellevue,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7385,7600,Maruti Ignis,2017,525000,29000,Central,Nebraska,Lincoln,Petrol,Dealer,Manual,First Owner,20.8,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7386,7601,Maruti Wagon,2015,365000,28000,Central,Nebraska,Kearney,Petrol,Dealer,Manual,First Owner,20.5,1197,81.8,113Nm@ 4200rpm,5,N,Maruti
7387,7602,Maruti Swift,2011,375000,97000,Central,Nebraska,Kearney,Diesel,Dealer,Manual,First Owner,25.0,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7388,7603,Maruti Swift,2018,765000,59000,Central,Nebraska,Lincoln,Diesel,Dealer,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,N,Maruti
7389,7604,Maruti Swift,2019,770000,27000,Central,Nebraska,Fremont,Diesel,Individual,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,N,Maruti
7390,7605,Renault KWID,2018,350000,30000,Central,Nebraska,Fremont,Petrol,Individual,Manual,First Owner,25.1,799,53.3,72Nm@ 4386rpm,5,N,Renault
7391,7606,Mahindra Scorpio,2015,875000,70000,Central,Nebraska,Kearney,Diesel,Individual,Manual,First Owner,15.0,1997,120.0,280Nm@ 1800-2800rpm,7,N,Mahindra
7392,7607,Mahindra XUV500,2014,780000,69000,Central,Nebraska,Lincoln,Diesel,Dealer,Manual,First Owner,15.0,2179,140.0,330Nm@ 1600-2800rpm,7,N,Mahindra
7393,7608,Maruti S-Cross,2018,990000,15000,Central,Illinois,Oswego,Diesel,Individual,Manual,First Owner,25.0,1248,88.5,200Nm@ 1750rpm,5,N,Maruti
7394,7609,Maruti Swift,2019,800000,35700,Central,Illinois,Oswego,Diesel,Dealer,Manual,First Owner,28.0,1248,74.02,190Nm@ 2000rpm,5,N,Maruti
7395,7610,Hyundai Verna,2012,350000,120000,Central,Illinois,Oswego,Diesel,Individual,Manual,Third Owner,22.3,1582,126.32,259.8Nm@ 1900-2750rpm,5,N,Hyundai
7396,7611,Volkswagen Polo,2013,325000,120000,Central,Illinois,Oswego,Diesel,Individual,Manual,First Owner,22.0,1199,73.9,180Nm@ 2000rpm,5,N,Volkswagen
7397,7612,Volkswagen Polo,2013,360000,80000,Central,Illinois,Oswego,Diesel,Individual,Manual,First Owner,22.0,1199,73.9,180Nm@ 2000rpm,5,N,Volkswagen
7398,7613,Maruti Alto,2010,148000,120000,Central,Illinois,Orland Park,Petrol,Individual,Manual,First Owner,20.9,998,67.1,90Nm@ 3500rpm,5,N,Maruti
7399,7614,Maruti Baleno,2017,670000,36000,Central,Illinois,Orland Park,Diesel,Individual,Manual,First Owner,27.3,1248,74.0,190Nm@ 2000rpm,5,N,Maruti
7400,7615,Toyota Etios,2014,430999,120000,Central,Illinois,Oswego,Diesel,Individual,Manual,First Owner,23.5,1364,67.04,170Nm@ 1800-2400rpm,5,N,Toyota
7401,7616,Maruti Omni,2017,260000,9000,East,Connecticut,Stratford,Petrol,Individual,Manual,First Owner,16.0,796,34.2,59Nm@ 2500rpm,8,N,Maruti
7402,7617,Tata Nano,2012,70000,50000,East,Maine,Lewiston,Petrol,Individual,Manual,Second Owner,25.0,624,37.48,51Nm@ 4000+/-500rpm,4,N,Tata
7403,7618,Renault KWID,2019,300000,35000,East,New Jersey,Bloomfield,Petrol,Individual,Manual,First Owner,23.0,999,67.0,91Nm@ 4250rpm,5,N,Renault
7404,7619,Mahindra Xylo,2011,150000,130000,East,New Hampshire,Salem,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,260 Nm at 1800-2200 rpm,7,N,Mahindra
7405,7620,Ford Figo,2010,260000,70000,East,New Jersey,Cranford,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,N,Ford
7406,7621,Maruti Swift,2012,320000,90000,East,New Jersey,Summit,Diesel,Individual,Manual,Third Owner,19.0,1248,73.9,190Nm@ 2000rpm,5,N,Maruti
7407,7622,Tata Nexon,2018,700000,35000,East,Massachusetts,Burlington,Petrol,Individual,Manual,First Owner,17.0,1198,108.5,170Nm@ 1750-4000rpm,5,N,Tata
7408,7623,Volkswagen Polo,2012,415000,80000,East,Massachusetts,West Springfield,Petrol,Individual,Manual,First Owner,16.4,1198,73.9,110Nm@ 3750rpm,5,N,Volkswagen
7409,7624,Maruti Swift,2008,260000,120000,East,Maine,Westbrook,Diesel,Individual,Manual,Second Owner,17.0,1248,75.0,190Nm@ 2000rpm,5,N,Maruti
7410,7625,Tata Nano,2011,70000,80000,East,Maine,Brunswick,Petrol,Individual,Manual,First Owner,26.0,624,35.0,48Nm@ 3000rpm,4,N,Tata
7411,7626,Toyota Etios,2015,515000,30000,East,New Jersey,Pleasantville,Petrol,Individual,Manual,First Owner,17.7,1197,78.9,104Nm@ 3100rpm,5,N,Toyota
7412,7627,Hyundai Verna,2016,803999,60000,East,Maine,Biddeford,Diesel,Individual,Manual,First Owner,23.0,1582,126.2,259.9Nm@ 1900-2750rpm,5,N,Hyundai
7413,7628,Skoda Octavia,2007,275000,200000,East,New Jersey,Livingston,Diesel,Individual,Manual,Second Owner,16.0,1896,122.4,"21.4@ 1,900(kgm@ rpm)",5,N,Skoda
